Date(yyyy/MM/dd),Time,Ref,Sen,ATN,Flow,Temp,Status,Battery,BC,DATE
1/30/2017,22:35:00,811907,808724,0.39,149,23,0,100,429,1/30/17 22:35
1/30/2017,22:40:00,812110,808296,0.47,149,23,0,100,594,1/30/17 22:40
1/30/2017,22:45:00,811886,807607,0.53,149,23,0,100,440,1/30/17 22:45
1/30/2017,22:50:00,812041,807197,0.60,149,23,0,100,533,1/30/17 22:50
1/30/2017,22:55:00,811965,806650,0.66,149,23,0,100,445,1/30/17 22:55
1/30/2017,23:00:00,811755,806017,0.71,149,23,0,100,401,1/30/17 23:00
1/30/2017,23:05:00,811710,805507,0.77,149,23,0,100,440,1/30/17 23:05
1/30/2017,23:10:00,811634,804997,0.82,148,23,0,100,414,1/30/17 23:10
1/30/2017,23:15:00,811944,804764,0.89,149,23,0,100,512,1/30/17 23:15
1/30/2017,23:20:00,811656,804070,0.94,149,23,0,100,387,1/30/17 23:20
1/30/2017,23:25:00,811826,803722,1.00,149,23,0,100,490,1/30/17 23:25
1/30/2017,23:30:00,811621,803171,1.05,149,23,0,100,330,1/30/17 23:30
1/30/2017,23:35:00,811703,802799,1.10,149,23,0,100,430,1/30/17 23:35
1/30/2017,23:40:00,811649,802326,1.16,149,23,0,100,399,1/30/17 23:40
1/30/2017,23:45:00,811540,801850,1.20,149,23,0,100,350,1/30/17 23:45
1/30/2017,23:50:00,811628,801523,1.25,149,23,0,100,394,1/30/17 23:50
1/30/2017,23:55:00,811628,801127,1.30,149,23,0,100,377,1/30/17 23:55
1/31/2017,0:00:00,811658,800739,1.35,149,23,0,100,398,1/31/17 0:00
1/31/2017,0:05:00,811440,800233,1.39,149,23,0,100,277,1/31/17 0:05
1/31/2017,0:10:00,811400,799880,1.43,148,23,0,100,301,1/31/17 0:10
1/31/2017,0:15:00,811519,799652,1.47,149,23,0,100,329,1/31/17 0:15
1/31/2017,0:20:00,811466,799373,1.50,149,23,0,100,216,1/31/17 0:20
1/31/2017,0:25:00,811282,798944,1.53,149,23,0,100,236,1/31/17 0:25
1/31/2017,0:30:00,811368,798721,1.57,149,23,0,100,294,1/31/17 0:30
1/31/2017,0:35:00,811160,798236,1.61,149,23,0,100,268,1/31/17 0:35
1/31/2017,0:40:00,811366,798069,1.65,149,23,0,100,353,1/31/17 0:40
1/31/2017,0:45:00,811441,797871,1.69,149,23,0,100,260,1/31/17 0:45
1/31/2017,0:50:00,811208,797400,1.72,149,23,0,100,231,1/31/17 0:50
1/31/2017,0:55:00,811324,797209,1.76,149,23,0,100,292,1/31/17 0:55
1/31/2017,1:00:00,811438,797036,1.79,149,23,0,100,273,1/31/17 1:00
1/31/2017,1:05:00,811459,796753,1.83,149,23,0,100,290,1/31/17 1:05
1/31/2017,1:10:00,811457,796533,1.86,149,23,0,100,209,1/31/17 1:10
1/31/2017,1:15:00,811223,796087,1.88,149,23,0,100,207,1/31/17 1:15
1/31/2017,1:20:00,811356,795957,1.92,149,23,0,100,249,1/31/17 1:20
1/31/2017,1:25:00,811351,795705,1.95,149,23,0,100,237,1/31/17 1:25
1/31/2017,1:30:00,811515,795598,1.98,149,23,0,100,257,1/31/17 1:30
1/31/2017,1:35:00,811459,795402,2.00,149,23,0,100,135,1/31/17 1:35
1/31/2017,1:40:00,811465,795171,2.03,149,23,0,100,227,1/31/17 1:40
1/31/2017,1:45:00,811275,794886,2.04,149,23,0,100,95,1/31/17 1:45
1/31/2017,1:50:00,811251,794695,2.06,149,23,0,100,161,1/31/17 1:50
1/31/2017,1:55:00,811386,794525,2.10,149,23,0,100,290,1/31/17 1:55
1/31/2017,2:00:00,811090,794108,2.12,149,23,0,100,122,1/31/17 2:00
1/31/2017,2:05:00,811352,794066,2.15,149,23,0,100,287,1/31/17 2:05
1/31/2017,2:10:00,811101,793637,2.18,149,23,0,100,176,1/31/17 2:10
1/31/2017,2:15:00,811219,793508,2.21,149,23,0,100,235,1/31/17 2:15
1/31/2017,2:20:00,811117,793192,2.23,149,23,0,100,208,1/31/17 2:20
1/31/2017,2:25:00,811155,792883,2.28,149,23,0,100,333,1/31/17 2:25
1/31/2017,2:30:00,811052,792602,2.30,149,23,0,100,173,1/31/17 2:30
1/31/2017,2:35:00,811103,792357,2.34,149,23,0,100,284,1/31/17 2:35
1/31/2017,2:40:00,811086,792086,2.37,149,23,0,100,245,1/31/17 2:40
1/31/2017,2:45:00,811094,791748,2.41,149,23,0,100,333,1/31/17 2:45
1/31/2017,2:50:00,811029,791501,2.44,149,23,0,100,177,1/31/17 2:50
1/31/2017,2:55:00,810818,791174,2.45,149,23,0,100,117,1/31/17 2:55
1/31/2017,3:00:00,810827,790958,2.48,149,23,0,100,217,1/31/17 3:00
1/31/2017,3:05:00,810795,790738,2.50,149,23,0,100,182,1/31/17 3:05
1/31/2017,3:10:00,810911,790582,2.54,149,23,0,100,259,1/31/17 3:10
1/31/2017,3:15:00,810712,790187,2.56,149,23,0,100,194,1/31/17 3:15
1/31/2017,3:20:00,810795,789997,2.60,149,23,0,100,261,1/31/17 3:20
1/31/2017,3:25:00,810680,789716,2.62,149,23,0,100,163,1/31/17 3:25
1/31/2017,3:30:00,810880,789573,2.66,149,23,0,100,326,1/31/17 3:30
1/31/2017,3:35:00,810761,789222,2.69,149,23,0,100,227,1/31/17 3:35
1/31/2017,3:40:00,810716,788931,2.72,149,23,0,100,239,1/31/17 3:40
1/31/2017,3:45:00,810722,788709,2.75,148,23,0,100,222,1/31/17 3:45
1/31/2017,3:50:00,810600,788380,2.78,148,23,0,100,205,1/31/17 3:50
1/31/2017,3:55:00,810775,788240,2.82,149,23,0,100,300,1/31/17 3:55
1/31/2017,4:00:00,810567,787851,2.84,149,23,0,100,181,1/31/17 4:00
1/31/2017,4:05:00,810803,787768,2.88,149,23,0,100,302,1/31/17 4:05
1/31/2017,4:10:00,810822,787505,2.92,149,23,0,100,272,1/31/17 4:10
1/31/2017,4:15:00,810674,787160,2.94,149,23,0,100,195,1/31/17 4:15
1/31/2017,4:20:00,810794,786957,2.98,149,23,0,100,309,1/31/17 4:20
1/31/2017,4:25:00,810611,786640,3.00,149,23,0,100,135,1/31/17 4:25
1/31/2017,4:30:00,810740,786527,3.03,149,23,0,100,231,1/31/17 4:30
1/31/2017,4:35:00,810697,786276,3.06,149,23,0,100,203,1/31/17 4:35
1/31/2017,4:40:00,810635,786033,3.08,149,24,0,100,177,1/31/17 4:40
1/31/2017,4:45:00,810537,785823,3.10,149,23,0,100,112,1/31/17 4:45
1/31/2017,4:50:00,810487,785609,3.12,149,24,0,100,161,1/31/17 4:50
1/31/2017,4:55:00,810360,785331,3.14,148,24,0,100,151,1/31/17 4:55
1/31/2017,5:00:00,810394,785227,3.15,149,24,0,100,133,1/31/17 5:00
1/31/2017,5:05:00,810330,785025,3.17,149,24,0,100,136,1/31/17 5:05
1/31/2017,5:10:00,810504,784926,3.21,149,24,0,100,260,1/31/17 5:10
1/31/2017,5:15:00,810379,784664,3.22,149,24,0,100,137,1/31/17 5:15
1/31/2017,5:20:00,810546,784565,3.26,149,24,0,100,253,1/31/17 5:20
1/31/2017,5:25:00,810488,784357,3.28,149,24,0,100,148,1/31/17 5:25
1/31/2017,5:30:00,810372,784126,3.29,149,24,0,100,115,1/31/17 5:30
1/31/2017,5:35:00,810207,783851,3.31,149,24,0,100,112,1/31/17 5:35
1/31/2017,5:40:00,810218,783748,3.32,149,24,0,100,111,1/31/17 5:40
1/31/2017,5:45:00,810195,783551,3.34,148,24,0,100,171,1/31/17 5:45
1/31/2017,5:50:00,810168,783404,3.36,149,24,0,100,118,1/31/17 5:50
1/31/2017,5:55:00,810191,783244,3.38,149,24,0,100,177,1/31/17 5:55
1/31/2017,6:00:00,810366,783132,3.42,149,24,0,100,274,1/31/17 6:00
1/31/2017,6:05:00,810269,782894,3.44,149,23,0,100,140,1/31/17 6:05
1/31/2017,6:10:00,810530,782851,3.47,149,24,0,100,287,1/31/17 6:10
1/31/2017,6:15:00,810332,782469,3.50,149,23,0,100,186,1/31/17 6:15
1/31/2017,6:20:00,810612,782375,3.55,149,23,0,100,355,1/31/17 6:20
1/31/2017,6:25:00,810488,782004,3.58,149,23,0,100,245,1/31/17 6:25
1/31/2017,6:30:00,810404,781724,3.60,149,23,0,100,194,1/31/17 6:30
1/31/2017,6:35:00,810419,781509,3.63,149,23,0,100,224,1/31/17 6:35
1/31/2017,6:40:00,810479,781301,3.67,149,23,0,100,259,1/31/17 6:40
1/31/2017,6:45:00,810509,781005,3.71,149,23,0,100,317,1/31/17 6:45
1/31/2017,6:50:00,810739,780849,3.76,149,23,0,100,369,1/31/17 6:50
1/31/2017,6:55:00,810651,780551,3.78,149,23,0,100,208,1/31/17 6:55
1/31/2017,7:00:00,810510,780160,3.82,149,23,0,100,249,1/31/17 7:00
1/31/2017,7:05:00,810492,779881,3.85,149,23,0,100,256,1/31/17 7:05
1/31/2017,7:10:00,810473,779646,3.88,149,23,0,100,212,1/31/17 7:10
1/31/2017,7:15:00,810554,779419,3.92,148,23,0,100,300,1/31/17 7:15
1/31/2017,7:20:00,810596,779131,3.96,149,23,0,100,321,1/31/17 7:20
1/31/2017,7:25:00,810647,778834,4.00,149,23,0,100,339,1/31/17 7:25
1/31/2017,7:30:00,810567,778491,4.04,149,23,0,100,261,1/31/17 7:30
1/31/2017,7:35:00,810535,778133,4.08,149,23,0,100,321,1/31/17 7:35
1/31/2017,7:40:00,810539,777810,4.12,149,23,0,100,320,1/31/17 7:40
1/31/2017,7:45:00,810751,777510,4.19,148,23,0,100,497,1/31/17 7:45
1/31/2017,7:50:00,810570,776973,4.23,149,23,0,100,357,1/31/17 7:50
1/31/2017,7:55:00,810566,776525,4.29,149,23,0,100,436,1/31/17 7:55
,,,,,,,,,,
1/31/2017,8:20:00,817096,902454,-9.94,149,26,0,100,655,1/31/17 8:20
1/31/2017,8:25:00,817406,901548,-9.80,149,25,0,100,1055,1/31/17 8:25
1/31/2017,8:30:00,817430,900492,-9.68,149,25,0,100,916,1/31/17 8:30
1/31/2017,8:35:00,817790,899701,-9.55,149,25,0,100,1006,1/31/17 8:35
1/31/2017,8:40:00,817802,898758,-9.44,149,24,0,100,811,1/31/17 8:40
1/31/2017,8:45:00,817924,898071,-9.35,149,24,0,100,697,1/31/17 8:45
1/31/2017,8:50:00,817757,897243,-9.28,149,24,0,100,548,1/31/17 8:50
1/31/2017,8:55:00,817844,896666,-9.20,149,24,0,100,572,1/31/17 8:55
1/31/2017,9:00:00,818002,896125,-9.12,149,24,0,100,607,1/31/17 9:00
1/31/2017,9:05:00,818037,895513,-9.05,149,24,0,100,553,1/31/17 9:05
1/31/2017,9:10:00,817900,894831,-8.99,149,24,0,100,453,1/31/17 9:10
1/31/2017,9:15:00,817911,894284,-8.93,149,24,0,100,476,1/31/17 9:15
1/31/2017,9:20:00,817753,893647,-8.88,148,24,0,100,399,1/31/17 9:20
1/31/2017,9:25:00,817799,893082,-8.81,149,24,0,100,525,1/31/17 9:25
1/31/2017,9:30:00,817718,892437,-8.74,149,24,0,100,475,1/31/17 9:30
1/31/2017,9:35:00,817810,891865,-8.67,149,24,0,100,575,1/31/17 9:35
1/31/2017,9:40:00,817786,891194,-8.60,149,24,0,100,551,1/31/17 9:40
1/31/2017,9:45:00,817935,890531,-8.50,149,24,0,100,706,1/31/17 9:45
1/31/2017,9:50:00,817813,889711,-8.43,149,24,0,100,589,1/31/17 9:50
1/31/2017,9:55:00,817539,888711,-8.35,149,24,0,100,602,1/31/17 9:55
1/31/2017,10:00:00,817383,888000,-8.29,149,24,0,100,465,1/31/17 10:00
1/31/2017,10:05:00,817176,887168,-8.22,148,24,0,100,525,1/31/17 10:05
1/31/2017,10:10:00,817021,886060,-8.11,149,24,0,100,808,1/31/17 10:10
1/31/2017,10:15:00,817054,885200,-8.01,149,24,0,100,771,1/31/17 10:15
1/31/2017,10:20:00,817005,884271,-7.91,149,25,0,100,755,1/31/17 10:20
1/31/2017,10:25:00,816940,883271,-7.81,149,25,0,100,802,1/31/17 10:25
1/31/2017,10:30:00,816610,882073,-7.71,149,25,0,100,727,1/31/17 10:30
1/31/2017,10:35:00,816530,881231,-7.63,149,25,0,100,653,1/31/17 10:35
1/31/2017,10:40:00,816331,880445,-7.56,149,25,0,100,494,1/31/17 10:40
1/31/2017,10:45:00,816278,879742,-7.49,149,25,0,100,560,1/31/17 10:45
1/31/2017,10:50:00,816067,878930,-7.42,148,25,0,100,510,1/31/17 10:50
1/31/2017,10:55:00,815977,878277,-7.36,149,25,0,100,483,1/31/17 10:55
1/31/2017,11:00:00,815814,877521,-7.29,149,25,0,100,504,1/31/17 11:00
1/31/2017,11:05:00,815693,876788,-7.22,149,25,0,100,524,1/31/17 11:05
1/31/2017,11:10:00,815567,876032,-7.15,149,26,0,100,540,1/31/17 11:10
1/31/2017,11:15:00,815343,875136,-7.08,149,26,0,100,571,1/31/17 11:15
1/31/2017,11:20:00,815208,874291,-7.00,149,26,0,100,610,1/31/17 11:20
1/31/2017,11:25:00,815033,873285,-6.90,149,26,0,100,714,1/31/17 11:25
1/31/2017,11:30:00,814755,872235,-6.82,149,26,0,100,657,1/31/17 11:30
1/31/2017,11:35:00,814705,871300,-6.72,148,27,0,100,776,1/31/17 11:35
1/31/2017,11:40:00,814319,870134,-6.63,149,27,0,100,660,1/31/17 11:40
1/31/2017,11:45:00,814110,868948,-6.52,149,27,0,100,844,1/31/17 11:45
1/31/2017,11:50:00,813989,867613,-6.38,149,27,0,100,1059,1/31/17 11:50
1/31/2017,11:55:00,813877,866150,-6.22,149,27,0,100,1182,1/31/17 11:55
1/31/2017,12:00:00,813552,864711,-6.10,149,28,0,100,963,1/31/17 12:00
1/31/2017,12:05:00,813360,863356,-5.97,149,28,0,100,1016,1/31/17 12:05
1/31/2017,12:10:00,813186,862004,-5.83,149,28,0,100,1032,1/31/17 12:10
1/31/2017,12:15:00,813101,860662,-5.68,149,28,0,100,1108,1/31/17 12:15
1/31/2017,12:20:00,813192,859386,-5.53,149,28,0,100,1217,1/31/17 12:20
1/31/2017,12:25:00,813037,858008,-5.38,148,28,0,100,1085,1/31/17 12:25
1/31/2017,12:30:00,813088,856738,-5.23,149,28,0,100,1177,1/31/17 12:30
1/31/2017,12:35:00,813197,855579,-5.08,148,28,0,100,1142,1/31/17 12:35
1/31/2017,12:40:00,813172,854321,-4.94,149,28,0,100,1098,1/31/17 12:40
1/31/2017,12:45:00,813140,853144,-4.80,149,28,0,100,1021,1/31/17 12:45
1/31/2017,12:50:00,813286,851928,-4.64,149,27,0,100,1224,1/31/17 12:50
1/31/2017,12:55:00,813307,850697,-4.49,149,27,0,100,1122,1/31/17 12:55
1/31/2017,13:00:00,813442,849584,-4.35,148,27,0,100,1132,1/31/17 13:00
1/31/2017,13:05:00,813495,848451,-4.21,149,27,0,100,1067,1/31/17 13:05
1/31/2017,13:10:00,813647,847453,-4.07,149,27,0,100,1040,1/31/17 13:10
1/31/2017,13:15:00,813803,846292,-3.91,149,27,0,100,1191,1/31/17 13:15
1/31/2017,13:20:00,813804,845001,-3.76,148,27,0,100,1173,1/31/17 13:20
1/31/2017,13:25:00,813847,843659,-3.60,149,27,0,100,1252,1/31/17 13:25
1/31/2017,13:30:00,813912,842230,-3.42,148,27,0,100,1363,1/31/17 13:30
1/31/2017,13:35:00,813820,840748,-3.26,149,27,0,100,1257,1/31/17 13:35
1/31/2017,13:40:00,813827,839505,-3.11,149,27,0,100,1135,1/31/17 13:40
1/31/2017,13:45:00,813613,838142,-2.97,149,27,0,100,1038,1/31/17 13:45
1/31/2017,13:50:00,813415,836849,-2.84,149,27,0,100,992,1/31/17 13:50
1/31/2017,13:55:00,813511,835734,-2.70,148,28,0,100,1114,1/31/17 13:55
1/31/2017,14:00:00,813372,834532,-2.57,149,28,0,100,967,1/31/17 14:00
1/31/2017,14:05:00,813213,833235,-2.43,149,28,0,100,1037,1/31/17 14:05
1/31/2017,14:10:00,813217,831957,-2.28,149,28,0,100,1174,1/31/17 14:10
1/31/2017,14:15:00,812951,830509,-2.14,149,28,0,100,1079,1/31/17 14:15
1/31/2017,14:20:00,812925,829287,-1.99,149,28,0,100,1098,1/31/17 14:20
1/31/2017,14:25:00,812885,828006,-1.84,149,28,0,100,1141,1/31/17 14:25
1/31/2017,14:30:00,812853,826916,-1.72,149,28,0,100,974,1/31/17 14:30
1/31/2017,14:35:00,813099,826024,-1.58,149,28,0,100,1054,1/31/17 14:35
1/31/2017,14:40:00,813164,825040,-1.45,148,28,0,100,976,1/31/17 14:40
1/31/2017,14:45:00,813094,824013,-1.33,149,28,0,100,884,1/31/17 14:45
1/31/2017,14:50:00,813133,823112,-1.22,149,27,0,100,871,1/31/17 14:50
1/31/2017,14:55:00,813307,822331,-1.10,148,27,0,100,893,1/31/17 14:55
1/31/2017,15:00:00,813433,821641,-1.00,149,27,0,100,758,1/31/17 15:00
1/31/2017,15:05:00,813543,821143,-0.93,149,27,0,100,565,1/31/17 15:05
1/31/2017,15:10:00,813590,820638,-0.86,148,27,0,100,517,1/31/17 15:10
1/31/2017,15:15:00,813669,820183,-0.80,148,27,0,100,500,1/31/17 15:15
1/31/2017,15:20:00,813882,819813,-0.73,148,27,0,100,547,1/31/17 15:20
1/31/2017,15:25:00,813838,819293,-0.67,148,27,0,100,446,1/31/17 15:25
1/31/2017,15:30:00,813923,818902,-0.61,149,27,0,100,444,1/31/17 15:30
1/31/2017,15:35:00,813992,818477,-0.55,148,27,0,100,464,1/31/17 15:35
1/31/2017,15:40:00,813869,817946,-0.50,150,27,0,100,377,1/31/17 15:40
1/31/2017,15:45:00,813902,817456,-0.44,149,27,0,100,488,1/31/17 15:45
1/31/2017,15:50:00,813917,816896,-0.37,149,27,0,100,537,1/31/17 15:50
1/31/2017,15:55:00,813911,816317,-0.30,149,27,0,100,535,1/31/17 15:55
1/31/2017,16:00:00,814051,815838,-0.22,149,27,0,100,579,1/31/17 16:00
1/31/2017,16:05:00,814044,815263,-0.15,148,26,0,100,535,1/31/17 16:05
1/31/2017,16:10:00,813998,814707,-0.09,149,26,0,100,477,1/31/17 16:10
1/31/2017,16:15:00,813998,814157,-0.02,149,26,0,100,515,1/31/17 16:15
1/31/2017,16:20:00,814000,813575,0.05,148,26,0,100,551,1/31/17 16:20
1/31/2017,16:25:00,814124,813028,0.13,149,26,0,100,629,1/31/17 16:25
1/31/2017,16:30:00,814217,812460,0.22,149,26,0,100,620,1/31/17 16:30
1/31/2017,16:35:00,814119,811768,0.29,149,26,0,100,558,1/31/17 16:35
1/31/2017,16:40:00,814337,811230,0.38,148,26,0,100,714,1/31/17 16:40
1/31/2017,16:45:00,814219,810411,0.47,148,26,0,100,664,1/31/17 16:45
1/31/2017,16:50:00,814352,809607,0.58,148,26,0,100,887,1/31/17 16:50
1/31/2017,16:55:00,814525,808708,0.72,149,26,0,100,1009,1/31/17 16:55
1/31/2017,17:00:00,814551,807640,0.85,149,26,0,100,1032,1/31/17 17:00
1/31/2017,17:05:00,814405,806553,0.97,149,26,0,100,890,1/31/17 17:05
1/31/2017,17:10:00,814497,805604,1.10,148,26,0,100,990,1/31/17 17:10
1/31/2017,17:15:00,814753,804599,1.25,149,26,0,100,1191,1/31/17 17:15
1/31/2017,17:20:00,814622,803393,1.39,149,26,0,100,1021,1/31/17 17:20
1/31/2017,17:25:00,814606,802044,1.55,149,26,0,100,1266,1/31/17 17:25
1/31/2017,17:30:00,814601,800581,1.74,149,26,0,100,1387,1/31/17 17:30
1/31/2017,17:35:00,814653,799246,1.91,149,26,0,100,1321,1/31/17 17:35
1/31/2017,17:40:00,814642,797991,2.07,149,26,0,100,1188,1/31/17 17:40
1/31/2017,17:45:00,814589,796605,2.23,149,26,0,100,1276,1/31/17 17:45
1/31/2017,17:50:00,814635,795165,2.42,148,26,0,100,1432,1/31/17 17:50
1/31/2017,17:55:00,814596,793727,2.60,149,26,0,100,1344,1/31/17 17:55
1/31/2017,18:00:00,814711,792214,2.80,149,25,0,100,1562,1/31/17 18:00
1/31/2017,18:05:00,814747,790594,3.01,149,25,0,100,1594,1/31/17 18:05
1/31/2017,18:10:00,814697,788972,3.21,149,25,0,100,1519,1/31/17 18:10
1/31/2017,18:15:00,814703,787265,3.43,149,25,0,100,1657,1/31/17 18:15
1/31/2017,18:20:00,814851,785475,3.67,149,25,0,100,1874,1/31/17 18:20
1/31/2017,18:25:00,814760,783386,3.93,149,25,0,100,1945,1/31/17 18:25
1/31/2017,18:30:00,814813,781249,4.21,149,25,0,100,2132,1/31/17 18:30
1/31/2017,18:35:00,814697,779067,4.47,149,25,0,100,2024,1/31/17 18:35
1/31/2017,18:40:00,814859,777141,4.74,149,25,0,100,2039,1/31/17 18:40
1/31/2017,18:45:00,814791,775086,5.00,149,25,0,100,1955,1/31/17 18:45
1/31/2017,18:50:00,814932,773398,5.23,149,25,0,100,1794,1/31/17 18:50
1/31/2017,18:55:00,814781,771610,5.44,149,25,0,100,1623,1/31/17 18:55
1/31/2017,19:00:00,814939,770010,5.67,149,25,0,100,1730,1/31/17 19:00
1/31/2017,19:05:00,814912,768428,5.87,149,25,0,100,1543,1/31/17 19:05
1/31/2017,19:10:00,814856,766755,6.08,149,25,0,100,1609,1/31/17 19:10
1/31/2017,19:15:00,814943,765382,6.27,149,25,0,100,1448,1/31/17 19:15
1/31/2017,19:20:00,814821,763939,6.45,149,25,0,100,1325,1/31/17 19:20
1/31/2017,19:25:00,814873,762667,6.62,149,25,0,100,1319,1/31/17 19:25
1/31/2017,19:30:00,814926,761418,6.79,149,25,0,100,1299,1/31/17 19:30
1/31/2017,19:35:00,814951,760033,6.98,148,25,0,100,1421,1/31/17 19:35
1/31/2017,19:40:00,815016,758613,7.17,148,25,0,100,1497,1/31/17 19:40
1/31/2017,19:45:00,815084,757249,7.36,149,25,0,100,1436,1/31/17 19:45
1/31/2017,19:50:00,815119,755674,7.57,149,25,0,100,1620,1/31/17 19:50
1/31/2017,19:55:00,814990,753711,7.82,149,25,0,100,1862,1/31/17 19:55
1/31/2017,20:00:00,815016,751533,8.11,149,24,0,100,2231,1/31/17 20:00
1/31/2017,20:05:00,815129,749507,8.39,149,24,0,100,2164,1/31/17 20:05
1/31/2017,20:10:00,815284,747591,8.67,149,24,0,100,2096,1/31/17 20:10
1/31/2017,20:15:00,815371,745616,8.94,149,24,0,100,2098,1/31/17 20:15
1/31/2017,20:20:00,815260,743506,9.21,149,24,0,100,2057,1/31/17 20:20
1/31/2017,20:25:00,815331,741400,9.51,149,24,0,100,2229,1/31/17 20:25
1/31/2017,20:30:00,815494,739363,9.80,149,24,0,100,2250,1/31/17 20:30
1/31/2017,20:35:00,815550,737298,10.09,148,24,0,100,2199,1/31/17 20:35
1/31/2017,20:40:00,815522,735006,10.39,149,24,0,100,2348,1/31/17 20:40
1/31/2017,20:45:00,815470,732202,10.77,149,24,0,100,2866,1/31/17 20:45
1/31/2017,20:50:00,815328,729415,11.13,149,24,0,100,2775,1/31/17 20:50
1/31/2017,20:55:00,815309,726760,11.50,149,24,0,100,2762,1/31/17 20:55
1/31/2017,21:00:00,815153,723860,11.88,149,24,0,100,2902,1/31/17 21:00
1/31/2017,21:05:00,815337,721186,12.27,149,24,0,100,2994,1/31/17 21:05
1/31/2017,21:10:00,815289,718429,12.65,149,24,0,100,2875,1/31/17 21:10
1/31/2017,21:15:00,815270,715720,13.02,148,24,0,100,2882,1/31/17 21:15
1/31/2017,21:20:00,815326,713254,13.38,149,24,0,100,2684,1/31/17 21:20
1/31/2017,21:25:00,815297,710963,13.69,149,24,0,100,2426,1/31/17 21:25
1/31/2017,21:30:00,815422,708875,14.00,149,24,0,100,2359,1/31/17 21:30
1/31/2017,21:35:00,815428,706749,14.30,149,24,0,100,2296,1/31/17 21:35
1/31/2017,21:40:00,815378,704590,14.60,149,24,0,100,2286,1/31/17 21:40
1/31/2017,21:45:00,815421,702557,14.90,149,24,0,100,2243,1/31/17 21:45
1/31/2017,21:50:00,815442,700493,15.19,149,24,0,100,2263,1/31/17 21:50
1/31/2017,21:55:00,815409,698533,15.47,149,24,0,100,2105,1/31/17 21:55
1/31/2017,22:00:00,815402,696718,15.73,149,24,0,100,1977,1/31/17 22:00
1/31/2017,22:05:00,815329,694757,16.00,149,24,0,100,2081,1/31/17 22:05
1/31/2017,22:10:00,815372,692933,16.27,149,24,0,100,2044,1/31/17 22:10
1/31/2017,22:15:00,815349,691128,16.53,149,24,0,100,1967,1/31/17 22:15
1/31/2017,22:20:00,815409,689439,16.78,149,24,0,100,1922,1/31/17 22:20
1/31/2017,22:25:00,815500,687845,17.02,149,24,0,100,1850,1/31/17 22:25
1/31/2017,22:30:00,815409,686181,17.25,149,24,0,100,1762,1/31/17 22:30
1/31/2017,22:35:00,815537,684737,17.48,149,24,0,100,1726,1/31/17 22:35
1/31/2017,22:40:00,815486,683235,17.69,149,24,0,100,1627,1/31/17 22:40
1/31/2017,22:45:00,815582,681965,17.89,149,24,0,100,1508,1/31/17 22:45
1/31/2017,22:50:00,815449,680599,18.08,149,24,0,100,1404,1/31/17 22:50
1/31/2017,22:55:00,815638,679578,18.25,149,24,0,100,1321,1/31/17 22:55
1/31/2017,23:00:00,815446,678376,18.40,149,24,0,100,1170,1/31/17 23:00
1/31/2017,23:05:00,815415,677291,18.56,149,24,0,100,1191,1/31/17 23:05
1/31/2017,23:10:00,815402,676172,18.72,149,24,0,100,1249,1/31/17 23:10
1/31/2017,23:15:00,815383,675067,18.88,148,24,0,100,1237,1/31/17 23:15
1/31/2017,23:20:00,815565,673965,19.07,149,23,0,100,1416,1/31/17 23:20
1/31/2017,23:25:00,815492,672590,19.27,149,23,0,100,1489,1/31/17 23:25
1/31/2017,23:30:00,815483,671215,19.47,149,23,0,100,1552,1/31/17 23:30
1/31/2017,23:35:00,815439,670057,19.64,149,23,0,100,1275,1/31/17 23:35
1/31/2017,23:40:00,815551,669092,19.79,149,23,0,100,1204,1/31/17 23:40
1/31/2017,23:45:00,815428,668022,19.94,149,24,0,100,1105,1/31/17 23:45
1/31/2017,23:50:00,815489,667116,20.08,148,23,0,100,1099,1/31/17 23:50
1/31/2017,23:55:00,815559,666176,20.23,149,23,0,100,1140,1/31/17 23:55
2/1/2017,0:00:00,815542,665254,20.37,149,23,0,100,1040,2/1/17 0:00
2/1/2017,0:05:00,815554,664366,20.50,148,23,0,100,1037,2/1/17 0:05
2/1/2017,0:10:00,815609,663589,20.63,149,23,0,100,944,2/1/17 0:10
2/1/2017,0:15:00,815543,662781,20.74,149,23,0,100,867,2/1/17 0:15
2/1/2017,0:20:00,815582,662101,20.85,148,23,0,100,825,2/1/17 0:20
2/1/2017,0:25:00,815537,661412,20.95,149,23,0,100,752,2/1/17 0:25
2/1/2017,0:30:00,815485,660732,21.04,148,23,0,100,741,2/1/17 0:30
2/1/2017,0:35:00,815625,660206,21.14,149,23,0,100,738,2/1/17 0:35
2/1/2017,0:40:00,815600,659510,21.24,149,23,0,100,781,2/1/17 0:40
2/1/2017,0:45:00,815816,659013,21.34,149,23,0,100,777,2/1/17 0:45
2/1/2017,0:50:00,815788,658346,21.44,149,23,0,100,746,2/1/17 0:50
2/1/2017,0:55:00,815853,657751,21.54,149,23,0,100,750,2/1/17 0:55
2/1/2017,1:00:00,815911,657179,21.63,149,23,0,100,718,2/1/17 1:00
2/1/2017,1:05:00,815747,656520,21.72,149,23,0,100,612,2/1/17 1:05
2/1/2017,1:10:00,815708,655918,21.80,149,23,0,100,663,2/1/17 1:10
2/1/2017,1:15:00,815754,655434,21.88,149,23,0,100,606,2/1/17 1:15
2/1/2017,1:20:00,815776,654908,21.96,149,23,0,100,633,2/1/17 1:20
2/1/2017,1:25:00,815778,654434,22.04,148,23,0,100,558,2/1/17 1:25
